,0,1,2,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,target
2556,1745.7541631397535,-579.6271120161745,-216.44441524512166,B,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.09
2557,-2573.0548748033407,132.47535602649222,408.3147422894464,E,C,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,20.734299
2558,-3043.8908014201465,271.2321982528898,281.501431941213,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.4375
2559,-394.56252391844595,26.331286833039737,-108.89443922678508,A,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.919998
2560,1804.514864794841,2388.907861207032,-557.049069732007,C,D,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.370002
2561,-1551.0793565218185,-328.9153425744449,-367.6692034098782,C,F,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.3125
2562,-3029.3466115081987,281.1394836690144,386.98197680350427,E,D,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.703098999999998
2563,-1771.3545401378367,-243.4711530358161,-390.6460386976598,D,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.8282
2564,1132.7626461354255,1875.7507605980277,242.98976095192327,D,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,16.199997
2565,-2035.2899997758436,-109.50603176898082,-113.02465876475699,A,F,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,20.0938
2566,28.229741103834343,-140.19921330469276,-15.399651037583101,E,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.410003
2567,2378.8071527395546,-393.711749996147,-112.67235961449458,C,D,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,20.74
2568,-1157.9066411937408,-381.1355419614514,-68.28440132061573,A,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16.419998
2569,2466.4568521657766,-976.7541668808489,-667.8867824824471,C,D,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,17.53
2570,235.42367943543343,-54.24416736192996,-143.91112332652577,B,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.17999
2571,-3044.560201485576,248.09462317202167,166.88579751262048,E,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0625
2572,2274.5914627864277,-748.8513662533908,-2.9310174460840934,C,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.190003
2573,1708.738262171481,600.3456366115264,-39.62134612415583,D,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,18.69
2574,2012.7254061377146,-606.2045122186264,27.387472063203738,A,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,21.33
2575,-2464.6243418091994,-32.25115202456561,-296.58827021122767,C,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.203101999999998
2576,1728.3812687693708,2284.145704787467,-458.596874848732,C,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,19.15
2577,2293.0311734670104,3759.465715582567,-1368.3159275038981,D,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.66
2578,-480.8596314023152,-177.1080678607974,304.8006285003745,E,E,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,20.46
2579,-1785.4713665313093,-263.1378710719279,-322.0690383250233,E,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.968795999999998
2580,1335.347330990961,124.17407892650859,-364.47000439418565,A,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.32999
2581,1539.9707592507193,189.84629305337734,-359.1467291258102,D,D,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.48
2582,-2570.0359025793055,124.38435062547595,501.044859550274,E,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.875
2583,-861.5055476650692,-284.813463040756,-134.19255799963344,B,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.07
2584,2164.7919063544487,3462.274351377523,-349.1479171528195,D,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.119995
2585,1855.8284568728036,30.923134487554417,-109.51207349028759,D,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.15999
2586,-2654.0140765731876,55.286536473250194,-133.11023800446083,E,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.6875
2587,1672.5807868088827,2649.221977670744,-9.657181075304653,B,G,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,17.799995000000003
2588,1305.234508074012,1567.5879207084608,-120.8103152746575,D,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.330002
2589,-2461.923105666213,-15.524818889100775,-168.91735117806428,A,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.9688
2590,-2732.914541344151,112.43922808280561,35.29129460972338,D,G,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,19.9375
2591,1482.5740631736774,969.5484978782645,247.61294580707138,E,B,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.020004999999998
2592,1743.6998090011011,898.6016338523394,219.57076551918752,E,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.21001
2593,2013.5003508159455,-410.5890815732618,89.11109587871098,D,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.979996
2594,-1657.7477852054838,-217.08367414254505,-12.982370661476144,B,L,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.375
2595,-2340.099891209533,-20.613560919933416,79.34652951297004,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.75
2596,1757.372447617599,150.69912839764808,-545.3435847781368,E,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.0
2597,-453.3375329236553,-124.90524785345211,17.498111809968446,D,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.050003
2598,2264.73074111636,-806.2036502170841,251.60351859705509,B,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,20.339996
2599,-1769.769940349291,-270.3120356838675,-395.3744080101559,E,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.0
2600,-1506.0222630557957,13.442727546048854,326.05368340702813,E,D,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24.75
2601,-743.752413803974,-256.11504102099536,14.674939021441654,C,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.449997
2602,2271.379034030557,-802.9247065092476,537.4934478799673,B,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.910004
2603,2589.336976554021,-1172.231419406961,28.619215459487286,E,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.260009
2604,-3216.825107150303,237.44369039606272,-328.221575016163,D,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.125
2605,-3045.5148837689994,277.0872810214033,333.5424087686139,B,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.9688
2606,2032.5239922357155,-578.1685866813106,28.359594449678813,E,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.51999
2607,980.1493804518457,803.8725909830254,125.65762712642412,B,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.67999
2608,2848.0187693586713,396.30665309308495,690.1835057307379,E,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.92999
2609,-1549.332672251832,-122.33020246267272,54.69635163481448,B,D,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.0625
2610,1726.858964171251,-295.1102037538333,-187.13282679385986,B,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.88
2611,-1796.1391863030467,-163.66503866851585,203.65775266724273,B,F,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.875
2612,-764.5060729074282,-85.59880483258357,153.71824413553773,B,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,20.54
2613,2786.584944749382,223.07274842054787,479.5392280809726,B,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.59
2614,-3230.791788069408,294.0367396001431,18.96470301815816,B,F,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0937
2615,-1332.7018917869857,-388.0510302007722,-315.1160957783475,E,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.25
2616,2663.5216204473113,-1393.870156153449,159.37370244094564,A,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.25
2617,1079.714996964472,-72.65532584046709,-162.8582834232548,A,L,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20.400001
2618,2683.01424948612,-1444.6430092452283,-216.53756266329663,C,J,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,19.619989999999998
2619,-1073.387331539082,-307.0308247461894,103.10080214101629,A,D,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.0
2620,2583.3009945921576,-679.4880615354285,174.87948427365453,C,F,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.619995
2621,2664.869383052181,-1449.410455303335,-94.69561582461057,D,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.87999
2622,3228.6619297140805,-32.90721628395349,1214.9052504814597,D,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,21.379975
2623,1037.2194348194007,-174.82988625832013,-165.5235212041264,A,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.479995000000002
2624,1827.7472669089875,282.2273773437338,483.0886853264935,D,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.57001
2625,-2582.601564634039,111.30696324231492,386.2220113237281,B,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,19.421799
2626,-487.0377921857476,-218.34097078263395,-32.57309467530506,B,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.699997
2627,1505.1782856301425,265.18246176032335,-52.81058692338933,D,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.78999
2628,-1.5657475585466325,-117.78237136832887,195.97156736711187,D,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.179992000000002
2629,1244.8949675680344,300.37441003066635,-396.9607410867735,C,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.309997
2630,2953.247141525062,-989.171373704405,333.40569503350844,C,D,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.169983
2631,-2089.1636509486457,-124.51178786348498,-406.72441391138517,D,C,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,22.0938
2632,-492.82852339698746,-369.9434928936545,-145.21758948720446,A,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.08
2633,-3251.446193178555,297.7258817233512,-16.6685272840448,D,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.9688
2634,801.1921181537051,895.2308909912923,253.9799677592944,A,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.70001
2635,-542.2943897180174,-469.0638385790009,-168.33029914792675,A,F,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.57
2636,2049.046508461633,-662.135283347374,-180.7007830484962,E,E,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,20.690002
2637,3118.0973339599213,-545.3809521681608,53.61100481556276,A,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.490020000000001
2638,-705.7979527190084,-322.18372963176495,-56.0191184299334,E,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.85
2639,-2041.976449920465,-54.02383406857867,103.94039069976016,E,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.625
2640,2596.0691759137667,-661.5779073544425,7.114620138409586,E,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.37999
2641,-85.16182109057732,-394.3219745440612,232.90038943805422,C,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,19.81
2642,-1623.4249116073438,-210.56984069551854,68.65807087403441,C,B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.2813
2643,-2669.1910178015196,132.12225181063062,325.90384863364665,B,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.5156
2644,211.44198516541434,246.97992995740867,295.44724902971114,A,E,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,19.04
2645,2518.8192667479684,-89.4567789643057,1599.7856310291631,C,I,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.090010999999997
2646,-3050.641646871732,312.250552076046,533.1042887677023,E,C,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0625
2647,-701.3631587459267,-141.485946186249,-58.84442757170878,E,F,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.10001
2648,1019.4989934488252,1346.475890719586,142.11641520493384,A,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,24.380010000000002
2649,1621.511629549292,2980.7951693232308,199.4323020212655,B,K,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.03999
2650,1964.2832533187357,148.27307813098471,-107.87308165457847,D,L,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.669998
2651,-2658.0294538560197,87.7462300606669,47.73203334407162,D,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.9687
2652,2645.120218154575,-1281.7887350535395,102.79510668483579,A,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.040010000000002
2653,1861.0850438004452,71.8843025374445,-140.53309451818595,D,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.56
2654,2860.075738792772,-1387.3626415487709,-260.56806904676915,C,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.519989000000002
2655,-2592.461532516865,87.88054709783727,204.5283261551069,B,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.7969
2656,-2181.3829982187967,-93.47364224908706,-295.1949457056388,B,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.3594
2657,-2348.401693092265,-11.262187475128878,79.8862361244814,B,B,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.203095
2658,-2036.1018344996494,-98.6206988462841,-97.25710118176022,B,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.1563
2659,-511.68264562964987,-201.55080809719237,125.91738989554221,D,D,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.449997
2660,117.56867639566906,-233.32841250358348,-120.25238726578118,D,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.64
2661,-559.812553950059,-404.61866668705693,333.44122700947764,E,E,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.849998
2662,-2928.2309246889668,206.91637764958253,156.7788153231107,C,I,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.890701
2663,-1771.302079728226,-279.61500637253687,-466.19222941476903,C,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,18.1875
2664,2054.260331838776,-411.85029880952806,293.87930996649,A,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.929992000000002
2665,-1685.6639919725926,-286.60511230554596,-184.6696270449548,A,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.843795999999998
2666,1795.942905521599,-509.9839151823405,-95.05956917286606,B,D,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.409989000000003
2667,-299.0322696432273,-217.3720308581619,148.54738207392703,C,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.690002
2668,-770.9478878088727,-349.55805131272695,-664.7688677267633,A,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.830002
2669,-1563.9176889517105,-286.99072262020985,-67.67139590975117,B,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,20.3125
2670,143.1317542352171,-125.61304686170217,-283.9229335191808,C,G,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.95
2671,-2330.6157390314333,-6.474828849386857,50.08998227629347,A,C,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,19.140601999999998
2672,2534.138781338378,-1277.6926103826556,-9.348840784968088,C,A,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.16
2673,-1122.7651350158656,-290.53833706034294,-48.94241063239145,D,A,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,19.470001999999997
2674,-1644.706880745774,-239.80984769333065,61.00098118209619,C,A,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,19.4375
2675,-2453.241192317222,9.946817892410817,-66.22058210570317,E,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.25
2676,-1717.8253934175016,-182.50842192467317,14.938132195603902,E,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.8125
2677,-1628.9920686621608,-192.21772211815457,74.3412944517894,B,A,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.875
2678,1053.738858278702,1525.584647469421,-33.88823871508459,B,I,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,20.899994
2679,2272.534960702497,700.2152285314273,439.7288066945407,A,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,21.51001
2680,-2166.3320551758075,61.529034814238905,778.9000507459342,A,K,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.031197
2681,1617.392818803651,765.7988179015897,-381.86446703705263,D,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,20.24
2682,2024.8044335780432,2999.407846611682,-598.429600910645,C,C,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,21.66
2683,-2114.5809059811127,-167.79079267543537,-449.3804971558633,C,B,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,19.453101999999998
2684,-2867.54373242967,84.49925314032501,-472.3144120086981,C,L,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0312
2685,-591.1298324176256,-374.2677066733758,-94.41428451340681,C,C,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,20.3
2686,-2476.437798851833,4.484928057134653,-48.21328819774995,E,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,20.031303
2687,-1934.8758464638654,-45.3912730033098,292.4426391083206,A,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.6563
2688,2017.9371816233406,3072.067838701138,-310.9058309159364,B,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.660003
2689,86.68247723965749,-30.395873442661436,-117.71882830807625,B,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.790010000000002
2690,106.0924842197473,-524.3998098846922,38.24596996373837,C,L,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,19.70001
2691,170.31661361811845,-363.79550240867104,138.98976185049116,E,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.720001999999997
2692,-2065.1002150353306,-53.32745644996299,298.1347989109882,B,D,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,20.3125
2693,-1679.0505247439237,-122.89327421229468,85.99897306860807,E,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.9062
2694,1100.6152448282126,1416.396412288518,253.30449044922955,C,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.87999
2695,1722.3523722148489,-358.22184116811314,-130.3232433284673,B,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20.589996
2696,165.297550372053,-223.54296984897496,-199.39080092330485,B,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.559997
2697,-1769.4848674386099,-263.7706422620159,-339.4388947065612,A,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.125
2698,2299.7802857905513,-785.1433030659093,248.68223070404795,C,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.850006
2699,-1512.9560573759154,-324.2289063607203,-120.56639419083601,E,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.8125
2700,76.1790972276167,-459.4481776609015,-186.658531552881,E,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.5
2701,2462.556998649273,-970.5164855857702,-673.270921337802,B,C,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.900009
2702,1751.5931760917988,67.58120168785543,-167.44832155195724,D,D,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.35001
2703,344.7184257859625,-113.07582351650228,-106.45410476524508,C,D,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.959992
2704,-1667.0280797439152,-243.94680467770817,65.65091096045803,B,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.625
2705,906.6364362293485,946.8801940129996,-843.9138633675385,C,J,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.440002
2706,2269.2656336421164,22.360220156634185,-99.87922945599242,E,D,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.43001
2707,3162.3543798986407,-644.170302123302,-179.6167316358097,A,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,20.60001
2708,-2660.7504768727445,112.30053828515025,189.43156139093318,E,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.796901000000002
2709,-1588.9107279725945,-230.10424081164857,39.06878280019141,A,D,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.875
2710,60.24946651588554,-474.30778498220457,-376.49072373060585,E,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.25
2711,-114.76041060199267,-388.23925935385483,-381.69431783564454,C,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.1
2712,45.68044546086647,200.95966032606412,-54.479837793274875,C,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.57
2713,-1031.3055816878384,-257.8189561854227,288.2484417514392,D,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,19.849999
2714,1894.330161589525,1118.971745291877,1102.0279724990892,C,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.840004
2715,1461.168256570783,241.59705101017508,-181.97549335816055,C,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.72
2716,-1166.363459489487,-375.0025249260853,-546.3483805506074,D,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.220001999999997
